Index,SPN190_Logged_Phys,SPN190_Logged_Raw,SPN190_Original_Phys,SPN190_Original_Raw,SPN190_Error,SPN91_Logged_Phys,SPN91_Logged_Raw,SPN91_Original_Phys,SPN91_Original_Raw,SPN91_Error,SPN84_Logged_Phys,SPN84_Logged_Raw,SPN84_Original_Phys,SPN84_Original_Raw,SPN84_Error,SPN183_Logged_Phys,SPN183_Logged_Raw,SPN183_Original_Phys,SPN183_Original_Raw,SPN183_Error,SPN184_Logged_Phys,SPN184_Logged_Raw,SPN184_Original_Phys,SPN184_Original_Raw,SPN184_Error
258,,,309.6,2477,,,,10.0,25,,,,25.8,6605,,,,0.0,0,,,,15.0,7680,
259,,,310.8,2486,,,,10.0,25,,,,25.9,6630,,,,0.0,0,,,,15.0,7680,
260,,,312.0,2496,,,,10.0,25,,,,26.0,6656,,,,0.0,0,,,,15.0,7680,
261,,,313.2,2506,,,,10.0,25,,,,26.1,6682,,,,0.0,0,,,,15.0,7680,
262,,,314.4,2515,,,,10.0,25,,,,26.2,6707,,,,0.0,0,,,,15.0,7680,
263,,,315.6,2525,,,,10.0,25,,,,26.3,6733,,,,0.0,0,,,,15.0,7680,
264,,,316.8,2534,,,,10.0,25,,,,26.4,6758,,,,0.0,0,,,,15.0,7680,
265,,,318.0,2544,,,,10.0,25,,,,26.5,6784,,,,0.0,0,,,,15.0,7680,
266,,,319.2,2554,,,,10.0,25,,,,26.6,6810,,,,0.0,0,,,,15.0,7680,
267,1280.0,10240,320.4,2563,959.6,34.0,85,10.0,25,24.0,93.8008,24013,26.7,6835,67.1008,,,0.0,0,,,,15.0,7680,
268,,,321.6,2573,,,,10.0,25,,,,26.8,6861,,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
269,,,322.8,2582,,,,10.0,25,,,,26.9,6886,,,,0.0,0,,,,15.0,7680,
270,,,324.0,2592,,,,10.0,25,,,,27.0,6912,,,,0.0,0,,,,15.0,7680,
271,,,325.2,2602,,,,10.0,25,,,,27.1,6938,,,,0.0,0,,,,15.0,7680,
272,,,326.4,2611,,,,10.0,25,,,,27.2,6963,,,,0.0,0,,,,15.0,7680,
273,,,327.6,2621,,,,10.0,25,,,,27.3,6989,,,,0.0,0,,,,15.0,7680,
274,,,328.8,2630,,,,10.0,25,,,,27.4,7014,,,,0.0,0,,,,15.0,7680,
275,,,330.0,2640,,,,10.0,25,,,,27.5,7040,,,,0.0,0,,,,15.0,7680,
276,,,331.2,2650,,,,10.0,25,,,,27.6,7066,,,,0.0,0,,,,15.0,7680,
277,,,332.4,2659,,,,10.0,25,,,,27.7,7091,,,,0.0,0,,,,15.0,7680,
278,,,333.6,2669,,,,10.0,25,,,,27.8,7117,,,,0.0,0,,,,15.0,7680,
279,,,334.8,2678,,,,10.0,25,,,,27.9,7142,,,,0.0,0,,,,15.0,7680,
280,,,336.0,2688,,,,10.0,25,,,,28.0,7168,,,,0.0,0,,,,15.0,7680,
281,,,337.2,2698,,,,10.0,25,,,,28.1,7194,,,,0.0,0,,,,15.0,7680,
282,,,338.4,2707,,,,10.0,25,,,,28.2,7219,,,,0.0,0,,,,15.0,7680,
283,,,339.6,2717,,,,10.0,25,,,,28.3,7245,,,,0.0,0,,,,15.0,7680,
284,1310.0,10480,340.8,2726,969.2,34.0,85,10.0,25,24.0,95.0,24320,28.4,7270,66.6,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
285,,,342.0,2736,,,,10.0,25,,,,28.5,7296,,,,0.0,0,,,,15.0,7680,
286,,,343.2,2746,,,,10.0,25,,,,28.6,7322,,,,0.0,0,,,,15.0,7680,
287,,,344.4,2755,,,,10.0,25,,,,28.7,7347,,,,0.0,0,,,,15.0,7680,
288,,,345.6,2765,,,,10.0,25,,,,28.8,7373,,,,0.0,0,,,,15.0,7680,
289,,,346.8,2774,,,,10.0,25,,,,28.9,7398,,,,0.0,0,,,,15.0,7680,
290,,,348.0,2784,,,,10.0,25,,,,29.0,7424,,,,0.0,0,,,,15.0,7680,
291,,,349.2,2794,,,,10.0,25,,,,29.1,7450,,,,0.0,0,,,,15.0,7680,
292,,,350.4,2803,,,,10.0,25,,,,29.2,7475,,,,0.0,0,,,,15.0,7680,
293,,,351.6,2813,,,,10.0,25,,,,29.3,7501,,,,0.0,0,,,,15.0,7680,
294,,,352.8,2822,,,,10.0,25,,,,29.4,7526,,,,0.0,0,,,,15.0,7680,
295,,,354.0,2832,,,,10.0,25,,,,29.5,7552,,,,0.0,0,,,,15.0,7680,
296,,,355.2,2842,,,,10.0,25,,,,29.6,7578,,,,0.0,0,,,,15.0,7680,
297,,,356.4,2851,,,,10.0,25,,,,29.7,7603,,,,0.0,0,,,,15.0,7680,
298,,,357.6,2861,,,,10.0,25,,,,29.8,7629,,,,0.0,0,,,,15.0,7680,
299,,,358.8,2870,,,,10.0,25,,,,29.9,7654,,,,0.0,0,,,,15.0,7680,
300,1340.0,10720,360.0,2880,980.0,,,10.0,25,,,,30.0,7680,,,,0.0,0,,,,15.0,7680,
301,,,361.2,2890,,34.0,85,10.0,25,24.0,96.1992,24627,30.1,7706,66.0992,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
302,,,362.4,2899,,,,10.0,25,,,,30.2,7731,,,,0.0,0,,,,15.0,7680,
303,,,363.6,2909,,,,10.0,25,,,,30.3,7757,,,,0.0,0,,,,15.0,7680,
304,,,364.8,2918,,,,10.0,25,,,,30.4,7782,,,,0.0,0,,,,15.0,7680,
305,,,366.0,2928,,,,10.0,25,,,,30.5,7808,,,,0.0,0,,,,15.0,7680,
306,,,367.2,2938,,,,10.0,25,,,,30.6,7834,,,,0.0,0,,,,15.0,7680,
307,,,368.4,2947,,,,10.0,25,,,,30.7,7859,,,,0.0,0,,,,15.0,7680,
308,,,369.6,2957,,,,10.0,25,,,,30.8,7885,,,,0.0,0,,,,15.0,7680,
309,,,370.8,2966,,,,10.0,25,,,,30.9,7910,,,,0.0,0,,,,15.0,7680,
310,,,372.0,2976,,,,10.0,25,,,,31.0,7936,,,,0.0,0,,,,15.0,7680,
311,,,373.2,2986,,,,10.0,25,,,,31.1,7962,,,,0.0,0,,,,15.0,7680,
312,,,374.4,2995,,,,10.0,25,,,,31.2,7987,,,,0.0,0,,,,15.0,7680,
313,,,375.6,3005,,,,10.0,25,,,,31.3,8013,,,,0.0,0,,,,15.0,7680,
314,,,376.8,3014,,,,10.0,25,,,,31.4,8038,,,,0.0,0,,,,15.0,7680,
315,,,378.0,3024,,,,10.0,25,,,,31.5,8064,,,,0.0,0,,,,15.0,7680,
316,,,379.2,3034,,,,10.0,25,,,,31.6,8090,,,,0.0,0,,,,15.0,7680,
317,1370.0,10960,380.4,3043,989.6,34.0,85,10.0,25,24.0,97.1992,24883,31.7,8115,65.4992,,,0.0,0,,,,15.0,7680,
318,,,381.6,3053,,,,10.0,25,,,,31.8,8141,,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
319,,,382.8,3062,,,,10.0,25,,,,31.9,8166,,,,0.0,0,,,,15.0,7680,
320,,,384.0,3072,,,,10.0,25,,,,32.0,8192,,,,0.0,0,,,,15.0,7680,
321,,,385.2,3082,,,,10.0,25,,,,32.1,8218,,,,0.0,0,,,,15.0,7680,
322,,,386.4,3091,,,,10.0,25,,,,32.2,8243,,,,0.0,0,,,,15.0,7680,
323,,,387.6,3101,,,,10.0,25,,,,32.3,8269,,,,0.0,0,,,,15.0,7680,
324,,,388.8,3110,,,,10.0,25,,,,32.4,8294,,,,0.0,0,,,,15.0,7680,
325,,,390.0,3120,,,,10.0,25,,,,32.5,8320,,,,0.0,0,,,,15.0,7680,
326,,,391.2,3130,,,,10.0,25,,,,32.6,8346,,,,0.0,0,,,,15.0,7680,
327,,,392.4,3139,,,,10.0,25,,,,32.7,8371,,,,0.0,0,,,,15.0,7680,
328,,,393.6,3149,,,,10.0,25,,,,32.8,8397,,,,0.0,0,,,,15.0,7680,
329,,,394.8,3158,,,,10.0,25,,,,32.9,8422,,,,0.0,0,,,,15.0,7680,
330,,,396.0,3168,,,,10.0,25,,,,33.0,8448,,,,0.0,0,,,,15.0,7680,
331,,,397.2,3178,,,,10.0,25,,,,33.1,8474,,,,0.0,0,,,,15.0,7680,
332,,,398.4,3187,,,,10.0,25,,,,33.2,8499,,,,0.0,0,,,,15.0,7680,
333,,,399.6,3197,,,,10.0,25,,,,33.3,8525,,,,0.0,0,,,,15.0,7680,
334,1400.0,11200,400.8,3206,999.2,42.0,105,10.0,25,32.0,98.0,25088,33.4,8550,64.6,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
335,,,402.0,3216,,,,10.0,25,,,,33.5,8576,,,,0.0,0,,,,15.0,7680,
336,,,403.2,3226,,,,10.0,25,,,,33.6,8602,,,,0.0,0,,,,15.0,7680,
337,,,404.4,3235,,,,10.0,25,,,,33.7,8627,,,,0.0,0,,,,15.0,7680,
338,,,405.6,3245,,,,10.0,25,,,,33.8,8653,,,,0.0,0,,,,15.0,7680,
339,,,406.8,3254,,,,10.0,25,,,,33.9,8678,,,,0.0,0,,,,15.0,7680,
340,,,408.0,3264,,,,10.0,25,,,,34.0,8704,,,,0.0,0,,,,15.0,7680,
341,,,409.2,3274,,,,10.0,25,,,,34.1,8730,,,,0.0,0,,,,15.0,7680,
342,,,410.4,3283,,,,10.0,25,,,,34.2,8755,,,,0.0,0,,,,15.0,7680,
343,,,411.6,3293,,,,10.0,25,,,,34.3,8781,,,,0.0,0,,,,15.0,7680,
344,,,412.8,3302,,,,10.0,25,,,,34.4,8806,,,,0.0,0,,,,15.0,7680,
345,,,414.0,3312,,,,10.0,25,,,,34.5,8832,,,,0.0,0,,,,15.0,7680,
346,,,415.2,3322,,,,10.0,25,,,,34.6,8858,,,,0.0,0,,,,15.0,7680,
347,,,416.4,3331,,,,10.0,25,,,,34.7,8883,,,,0.0,0,,,,15.0,7680,
348,,,417.6,3341,,,,10.0,25,,,,34.8,8909,,,,0.0,0,,,,15.0,7680,
349,,,418.8,3350,,,,10.0,25,,,,34.9,8934,,,,0.0,0,,,,15.0,7680,
350,,,420.0,3360,,,,10.0,25,,,,35.0,8960,,,,0.0,0,,,,15.0,7680,
351,1430.0,11440,421.2,3370,1008.8,42.0,105,10.0,25,32.0,98.6992,25267,35.1,8986,63.5992,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
352,,,422.4,3379,,,,10.0,25,,,,35.2,9011,,,,0.0,0,,,,15.0,7680,
353,,,423.6,3389,,,,10.0,25,,,,35.3,9037,,,,0.0,0,,,,15.0,7680,
354,,,424.8,3398,,,,10.0,25,,,,35.4,9062,,,,0.0,0,,,,15.0,7680,
355,,,426.0,3408,,,,10.0,25,,,,35.5,9088,,,,0.0,0,,,,15.0,7680,
356,,,427.2,3418,,,,10.0,25,,,,35.6,9114,,,,0.0,0,,,,15.0,7680,
357,,,428.4,3427,,,,10.0,25,,,,35.7,9139,,,,0.0,0,,,,15.0,7680,
358,,,429.6,3437,,,,10.0,25,,,,35.8,9165,,,,0.0,0,,,,15.0,7680,
359,,,430.8,3446,,,,10.0,25,,,,35.9,9190,,,,0.0,0,,,,15.0,7680,
360,,,432.0,3456,,,,10.0,25,,,,36.0,9216,,,,0.0,0,,,,15.0,7680,
361,,,433.2,3466,,,,10.0,25,,,,36.1,9242,,,,0.0,0,,,,15.0,7680,
362,,,434.4,3475,,,,10.0,25,,,,36.2,9267,,,,0.0,0,,,,15.0,7680,
363,,,435.6,3485,,,,10.0,25,,,,36.3,9293,,,,0.0,0,,,,15.0,7680,
364,,,436.8,3494,,,,10.0,25,,,,36.4,9318,,,,0.0,0,,,,15.0,7680,
365,,,438.0,3504,,,,10.0,25,,,,36.5,9344,,,,0.0,0,,,,15.0,7680,
366,,,439.2,3514,,,,10.0,25,,,,36.6,9370,,,,0.0,0,,,,15.0,7680,
367,1460.0,11680,440.4,3523,1019.6,42.0,105,10.0,25,32.0,,,36.7,9395,,,,0.0,0,,,,15.0,7680,
368,,,441.6,3533,,,,10.0,25,,99.3008,25421,36.8,9421,62.5008,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
369,,,442.8,3542,,,,10.0,25,,,,36.9,9446,,,,0.0,0,,,,15.0,7680,
370,,,444.0,3552,,,,10.0,25,,,,37.0,9472,,,,0.0,0,,,,15.0,7680,
371,,,445.2,3562,,,,10.0,25,,,,37.1,9498,,,,0.0,0,,,,15.0,7680,
372,,,446.4,3571,,,,10.0,25,,,,37.2,9523,,,,0.0,0,,,,15.0,7680,
373,,,447.6,3581,,,,10.0,25,,,,37.3,9549,,,,0.0,0,,,,15.0,7680,
374,,,448.8,3590,,,,10.0,25,,,,37.4,9574,,,,0.0,0,,,,15.0,7680,
375,,,450.0,3600,,,,10.0,25,,,,37.5,9600,,,,0.0,0,,,,15.0,7680,
376,,,451.2,3610,,,,10.0,25,,,,37.6,9626,,,,0.0,0,,,,15.0,7680,
377,,,452.4,3619,,,,10.0,25,,,,37.7,9651,,,,0.0,0,,,,15.0,7680,
378,,,453.6,3629,,,,10.0,25,,,,37.8,9677,,,,0.0,0,,,,15.0,7680,
379,,,454.8,3638,,,,10.0,25,,,,37.9,9702,,,,0.0,0,,,,15.0,7680,
380,,,456.0,3648,,,,10.0,25,,,,38.0,9728,,,,0.0,0,,,,15.0,7680,
381,,,457.2,3658,,,,10.0,25,,,,38.1,9754,,,,0.0,0,,,,15.0,7680,
382,,,458.4,3667,,,,10.0,25,,,,38.2,9779,,,,0.0,0,,,,15.0,7680,
383,,,459.6,3677,,,,10.0,25,,,,38.3,9805,,,,0.0,0,,,,15.0,7680,
384,1490.0,11920,460.8,3686,1029.2,42.0,105,10.0,25,32.0,99.6992,25523,38.4,9830,61.2992,,,0.0,0,,,,15.0,7680,
385,,,462.0,3696,,,,10.0,25,,,,38.5,9856,,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
386,,,463.2,3706,,,,10.0,25,,,,38.6,9882,,,,0.0,0,,,,15.0,7680,
387,,,464.4,3715,,,,10.0,25,,,,38.7,9907,,,,0.0,0,,,,15.0,7680,
388,,,465.6,3725,,,,10.0,25,,,,38.8,9933,,,,0.0,0,,,,15.0,7680,
389,,,466.8,3734,,,,10.0,25,,,,38.9,9958,,,,0.0,0,,,,15.0,7680,
390,,,468.0,3744,,,,10.0,25,,,,39.0,9984,,,,0.0,0,,,,15.0,7680,
391,,,469.2,3754,,,,10.0,25,,,,39.1,10010,,,,0.0,0,,,,15.0,7680,
392,,,470.4,3763,,,,10.0,25,,,,39.2,10035,,,,0.0,0,,,,15.0,7680,
393,,,471.6,3773,,,,10.0,25,,,,39.3,10061,,,,0.0,0,,,,15.0,7680,
394,,,472.8,3782,,,,10.0,25,,,,39.4,10086,,,,0.0,0,,,,15.0,7680,
395,,,474.0,3792,,,,10.0,25,,,,39.5,10112,,,,0.0,0,,,,15.0,7680,
396,,,475.2,3802,,,,10.0,25,,,,39.6,10138,,,,0.0,0,,,,15.0,7680,
397,,,476.4,3811,,,,10.0,25,,,,39.7,10163,,,,0.0,0,,,,15.0,7680,
398,,,477.6,3821,,,,10.0,25,,,,39.8,10189,,,,0.0,0,,,,15.0,7680,
399,,,478.8,3830,,,,10.0,25,,,,39.9,10214,,,,0.0,0,,,,15.0,7680,
400,,,480.0,3840,,,,10.0,25,,,,40.0,10240,,,,0.0,0,,,,15.0,7680,
401,1520.0,12160,481.2,3850,1038.8,42.0,105,10.0,25,32.0,99.8984,25574,40.1,10266,59.7984,50.0,1000,0.0,0,50.0,15.0,7680,15.0,7680,0.0
402,,,482.4,3859,,,,10.0,25,,,,40.2,10291,,,,0.0,0,,,,15.0,7680,
403,,,483.6,3869,,,,10.0,25,,,,40.3,10317,,,,0.0,0,,,,15.0,7680,
404,,,484.8,3878,,,,10.0,25,,,,40.4,10342,,,,0.0,0,,,,15.0,7680,
405,,,486.0,3888,,,,10.0,25,,,,40.5,10368,,,,0.0,0,,,,15.0,7680,
406,,,487.2,3898,,,,10.0,25,,,,40.6,10394,,,,0.0,0,,,,15.0,7680,
407,,,488.4,3907,,,,10.0,25,,,,40.7,10419,,,,0.0,0,,,,15.0,7680,
408,,,489.6,3917,,,,10.0,25,,,,40.8,10445,,,,0.0,0,,,,15.0,7680,
409,,,490.8,3926,,,,10.0,25,,,,40.9,10470,,,,0.0,0,,,,15.0,7680,
410,,,492.0,3936,,,,10.0,25,,,,41.0,10496,,,,0.0,0,,,,15.0,7680,
411,,,493.2,3946,,,,10.0,25,,,,41.1,10522,,,,0.0,0,,,,15.0,7680,
412,,,494.4,3955,,,,10.0,25,,,,41.2,10547,,,,0.0,0,,,,15.0,7680,
413,,,495.6,3965,,,,10.0,25,,,,41.3,10573,,,,0.0,0,,,,15.0,7680,
414,,,496.8,3974,,,,10.0,25,,,,41.4,10598,,,,0.0,0,,,,15.0,7680,
415,,,498.0,3984,,,,10.0,25,,,,41.5,10624,,,,0.0,0,,,,15.0,7680,
416,,,499.2,3994,,,,10.0,25,,,,41.6,10650,,,,0.0,0,,,,15.0,7680,
417,1550.0,12400,500.4,4003,1049.6,,,10.0,25,,,,41.7,10675,,,,0.0,0,,,,15.0,7680,
418,,,501.6,4013,,50.0,125,10.0,25,40.0,100.0,25600,41.8,10701,58.2,120.0,2400,0.0,0,120.0,15.0,7680,15.0,7680,0.0
419,,,502.8,4022,,,,10.0,25,,,,41.9,10726,,,,0.0,0,,,,15.0,7680,
420,,,504.0,4032,,,,10.0,25,,,,42.0,10752,,,,0.0,0,,,,15.0,7680,
421,,,505.2,4042,,,,10.0,25,,,,42.1,10778,,,,0.0,0,,,,15.0,7680,
422,,,506.4,4051,,,,10.0,25,,,,42.2,10803,,,,0.0,0,,,,15.0,7680,
423,,,507.6,4061,,,,10.0,25,,,,42.3,10829,,,,0.0,0,,,,15.0,7680,
424,,,508.8,4070,,,,10.0,25,,,,42.4,10854,,,,0.0,0,,,,15.0,7680,
425,,,510.0,4080,,,,10.0,25,,,,42.5,10880,,,,0.0,0,,,,15.0,7680,
426,,,511.2,4090,,,,10.0,25,,,,42.6,10906,,,,0.0,0,,,,15.0,7680,
427,,,512.4,4099,,,,10.0,25,,,,42.7,10931,,,,0.0,0,,,,15.0,7680,
428,,,513.6,4109,,,,10.0,25,,,,42.8,10957,,,,0.0,0,,,,15.0,7680,
429,,,514.8,4118,,,,10.0,25,,,,42.9,10982,,,,0.0,0,,,,15.0,7680,
430,,,516.0,4128,,,,10.0,25,,,,43.0,11008,,,,0.0,0,,,,15.0,7680,
431,,,517.2,4138,,,,10.0,25,,,,43.1,11034,,,,0.0,0,,,,15.0,7680,
432,,,518.4,4147,,,,10.0,25,,,,43.2,11059,,,,0.0,0,,,,15.0,7680,
433,,,519.6,4157,,,,10.0,25,,,,43.3,11085,,,,0.0,0,,,,15.0,7680,
434,1580.0,12640,520.8,4166,1059.2,50.0,125,10.0,25,40.0,,,43.4,11110,,,,0.0,0,,,,15.0,7680,
435,,,522.0,4176,,,,10.0,25,,99.8984,25574,43.5,11136,56.3984,120.0,2400,0.0,0,120.0,15.0,7680,15.0,7680,0.0
436,,,523.2,4186,,,,10.0,25,,,,43.6,11162,,,,0.0,0,,,,15.0,7680,
437,,,524.4,4195,,,,10.0,25,,,,43.7,11187,,,,0.0,0,,,,15.0,7680,
438,,,525.6,4205,,,,10.0,25,,,,43.8,11213,,,,0.0,0,,,,15.0,7680,
439,,,526.8,4214,,,,10.0,25,,,,43.9,11238,,,,0.0,0,,,,15.0,7680,
440,,,528.0,4224,,,,10.0,25,,,,44.0,11264,,,,0.0,0,,,,15.0,7680,
441,,,529.2,4234,,,,10.0,25,,,,44.1,11290,,,,0.0,0,,,,15.0,7680,
442,,,530.4,4243,,,,10.0,25,,,,44.2,11315,,,,0.0,0,,,,15.0,7680,
443,,,531.6,4253,,,,10.0,25,,,,44.3,11341,,,,0.0,0,,,,15.0,7680,
444,,,532.8,4262,,,,10.0,25,,,,44.4,11366,,,,0.0,0,,,,15.0,7680,
445,,,534.0,4272,,,,10.0,25,,,,44.5,11392,,,,0.0,0,,,,15.0,7680,
446,,,535.2,4282,,,,10.0,25,,,,44.6,11418,,,,0.0,0,,,,15.0,7680,
447,,,536.4,4291,,,,10.0,25,,,,44.7,11443,,,,0.0,0,,,,15.0,7680,
448,,,537.6,4301,,,,10.0,25,,,,44.8,11469,,,,0.0,0,,,,15.0,7680,
449,,,538.8,4310,,,,10.0,25,,,,44.9,11494,,,,0.0,0,,,,15.0,7680,
450,,,540.0,4320,,,,10.0,25,,,,45.0,11520,,,,0.0,0,,,,15.0,7680,
451,1610.0,12880,541.2,4330,1068.8,50.0,125,10.0,25,40.0,99.6992,25523,45.1,11546,54.5992,120.0,2400,0.0,0,120.0,15.0,7680,15.0,7680,0.0
452,,,542.4,4339,,,,10.0,25,,,,45.2,11571,,,,0.0,0,,,,15.0,7680,
453,,,543.6,4349,,,,10.0,25,,,,45.3,11597,,,,0.0,0,,,,15.0,7680,
454,,,544.8,4358,,,,10.0,25,,,,45.4,11622,,,,0.0,0,,,,15.0,7680,
455,,,546.0,4368,,,,10.0,25,,,,45.5,11648,,,,0.0,0,,,,15.0,7680,
456,,,547.2,4378,,,,10.0,25,,,,45.6,11674,,,,0.0,0,,,,15.0,7680,
457,,,548.4,4387,,,,10.0,25,,,,45.7,11699,,,,0.0,0,,,,15.0,7680,
458,,,549.6,4397,,,,10.0,25,,,,45.8,11725,,,,0.0,0,,,,15.0,7680,
459,,,550.8,4406,,,,10.0,25,,,,45.9,11750,,,,0.0,0,,,,15.0,7680,
460,,,552.0,4416,,,,10.0,25,,,,46.0,11776,,,,0.0,0,,,,15.0,7680,
461,,,553.2,4426,,,,10.0,25,,,,46.1,11802,,,,0.0,0,,,,15.0,7680,
462,,,554.4,4435,,,,10.0,25,,,,46.2,11827,,,,0.0,0,,,,15.0,7680,
463,,,555.6,4445,,,,10.0,25,,,,46.3,11853,,,,0.0,0,,,,15.0,7680,
464,,,556.8,4454,,,,10.0,25,,,,46.4,11878,,,,0.0,0,,,,15.0,7680,
465,,,558.0,4464,,,,10.0,25,,,,46.5,11904,,,,0.0,0,,,,15.0,7680,
466,,,559.2,4474,,,,10.0,25,,,,46.6,11930,,,,0.0,0,,,,15.0,7680,
467,,,560.4,4483,,,,10.0,25,,,,46.7,11955,,,,0.0,0,,,,15.0,7680,
468,1640.0,13120,561.6,4493,1078.4,50.0,125,10.0,25,40.0,99.3008,25421,46.8,11981,52.5008,120.0,2400,0.0,0,120.0,15.0,7680,15.0,7680,0.0
469,,,562.8,4502,,,,10.0,25,,,,46.9,12006,,,,0.0,0,,,,15.0,7680,
470,,,564.0,4512,,,,10.0,25,,,,47.0,12032,,,,0.0,0,,,,15.0,7680,
471,,,565.2,4522,,,,10.0,25,,,,47.1,12058,,,,0.0,0,,,,15.0,7680,
472,,,566.4,4531,,,,10.0,25,,,,47.2,12083,,,,0.0,0,,,,15.0,7680,
473,,,567.6,4541,,,,10.0,25,,,,47.3,12109,,,,0.0,0,,,,15.0,7680,
474,,,568.8,4550,,,,10.0,25,,,,47.4,12134,,,,0.0,0,,,,15.0,7680,
475,,,570.0,4560,,,,10.0,25,,,,47.5,12160,,,,0.0,0,,,,15.0,7680,
476,,,571.2,4570,,,,10.0,25,,,,47.6,12186,,,,0.0,0,,,,15.0,7680,
477,,,572.4,4579,,,,10.0,25,,,,47.7,12211,,,,0.0,0,,,,15.0,7680,
478,,,573.6,4589,,,,10.0,25,,,,47.8,12237,,,,0.0,0,,,,15.0,7680,
479,,,574.8,4598,,,,10.0,25,,,,47.9,12262,,,,0.0,0,,,,15.0,7680,
480,,,576.0,4608,,,,10.0,25,,,,48.0,12288,,,,0.0,0,,,,15.0,7680,
481,,,577.2,4618,,,,10.0,25,,,,48.1,12314,,,,0.0,0,,,,15.0,7680,
482,,,578.4,4627,,,,10.0,25,,,,48.2,12339,,,,0.0,0,,,,15.0,7680,
483,,,579.6,4637,,,,10.0,25,,,,48.3,12365,,,,0.0,0,,,,15.0,7680,
484,1670.0,13360,580.8,4646,1089.2,,,10.0,25,,,,48.4,12390,,,,0.0,0,,,,15.0,7680,
485,,,582.0,4656,,50.0,125,10.0,25,40.0,98.6992,25267,48.5,12416,50.1992,120.0,2400,0.0,0,120.0,15.0,7680,15.0,7680,0.0
486,,,583.2,4666,,,,10.0,25,,,,48.6,12442,,,,0.0,0,,,,15.0,7680,
487,,,584.4,4675,,,,10.0,25,,,,48.7,12467,,,,0.0,0,,,,15.0,7680,
488,,,585.6,4685,,,,10.0,25,,,,48.8,12493,,,,0.0,0,,,,15.0,7680,
489,,,586.8,4694,,,,10.0,25,,,,48.9,12518,,,,0.0,0,,,,15.0,7680,
490,,,588.0,4704,,,,10.0,25,,,,49.0,12544,,,,0.0,0,,,,15.0,7680,
491,,,589.2,4714,,,,10.0,25,,,,49.1,12570,,,,0.0,0,,,,15.0,7680,
492,,,590.4,4723,,,,10.0,25,,,,49.2,12595,,,,0.0,0,,,,15.0,7680,
493,,,591.6,4733,,,,10.0,25,,,,49.3,12621,,,,0.0,0,,,,15.0,7680,
494,,,592.8,4742,,,,10.0,25,,,,49.4,12646,,,,0.0,0,,,,15.0,7680,
495,,,594.0,4752,,,,10.0,25,,,,49.5,12672,,,,0.0,0,,,,15.0,7680,
496,,,595.2,4762,,,,10.0,25,,,,49.6,12698,,,,0.0,0,,,,15.0,7680,
497,,,596.4,4771,,,,10.0,25,,,,49.7,12723,,,,0.0,0,,,,15.0,7680,
498,,,597.6,4781,,,,10.0,25,,,,49.8,12749,,,,0.0,0,,,,15.0,7680,
499,,,598.8,4790,,,,10.0,25,,,,49.9,12774,,,,0.0,0,,,,15.0,7680,
500,,,600.0,4800,,,,20.0,50,,,,50.0,12800,,,,0.0,0,,,,15.0,7680,
501,1700.0,13600,601.2,4810,1098.8,58.0,145,20.0,50,38.0,98.0,25088,50.0471,12812,47.9529,,,0.0,0,,,,15.0,7680,
502,,,602.4,4819,,,,20.0,50,,,,50.0942,12824,,120.0,2400,0.0,0,120.0,15.0,7680,15.0,7680,0.0
503,,,603.6,4829,,,,20.0,50,,,,50.1414,12836,,,,0.0,0,,,,15.0,7680,
504,,,604.8,4838,,,,20.0,50,,,,50.1885,12848,,,,0.0,0,,,,15.0,7680,
505,,,606.0,4848,,,,20.0,50,,,,50.2356,12860,,,,0.0,0,,,,15.0,7680,
506,,,607.2,4858,,,,20.0,50,,,,50.2827,12872,,,,0.0,0,,,,15.0,7680,
507,,,608.4,4867,,,,20.0,50,,,,50.3299,12884,,,,0.0,0,,,,15.0,7680,
508,,,609.6,4877,,,,20.0,50,,,,50.377,12897,,,,0.0,0,,,,15.0,7680,
509,,,610.8,4886,,,,20.0,50,,,,50.4241,12909,,,,0.0,0,,,,15.0,7680,
510,,,612.0,4896,,,,20.0,50,,,,50.4712,12921,,,,0.0,0,,,,15.0,7680,
511,,,613.2,4906,,,,20.0,50,,,,50.5183,12933,,,,0.0,0,,,,15.0,7680,
512,,,614.4,4915,,,,20.0,50,,,,50.5655,12945,,,,0.0,0,,,,15.0,7680,
513,,,615.6,4925,,,,20.0,50,,,,50.6126,12957,,,,0.0,0,,,,15.0,7680,
514,,,616.8,4934,,,,20.0,50,,,,50.6597,12969,,,,0.0,0,,,,15.0,7680,
515,,,618.0,4944,,,,20.0,50,,,,50.7068,12981,,,,0.0,0,,,,15.0,7680,
516,,,619.2,4954,,,,20.0,50,,,,50.7539,12993,,,,0.0,0,,,,15.0,7680,
517,,,620.4,4963,,,,20.0,50,,,,50.801,13005,,,,0.0,0,,,,15.0,7680,
